Customer_ID,Age,Age_Group,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Annual_Income_Group,Credit_Score_Group,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,Tenure_in_Years,Total_Transactions,Total_Transactions_Group,Defaulted,CLV,CLV_Group,Total_Transactions2,Avg_Transaction_Amount
CUST_00161,63,60 -69,Male,Married,Bachelor,Employed,32474,692,Middle Income,Good,4,0.32,0.88,2,0,121,High Activity,0,27272,Low Value,27,481.113
CUST_00162,49,40 - 49,Male,Single,Bachelor,Employed,69247,618,Upper Middle Income,Fair,4,0.7,0.87,0,17,144,High Activity,0,32371,Low Value,25,544.439
CUST_00163,56,50 - 59,Male,Divorced,Bachelor,Employed,77088,716,Upper Middle Income,Good,9,0.93,0.36,0,23,66,Low Activity,1,13861,Low Value,22,401.635
CUST_00164,33,30 - 39,Male,Married,Bachelor,Employed,52403,693,Middle Income,Good,3,0.32,0.35,2,1,90,Moderate Activity,0,29620,Low Value,23,540.687
CUST_00165,52,50 - 59,Female,Single,Master,Employed,36343,705,Middle Income,Good,3,0.53,0,0,10,125,High Activity,0,20795,Low Value,21,406.265
CUST_00166,27,20 - 29,Male,Married,Bachelor,Employed,63702,632,Upper Middle Income,Fair,9,0.37,0.32,3,11,132,High Activity,0,65022,Moderate Value,17,675.058
CUST_00167,42,40 - 49,Male,Married,High School,Employed,55585,588,Middle Income,Fair,4,0.58,0.78,3,23,97,Moderate Activity,1,16404,Low Value,25,536.881
CUST_00168,48,40 - 49,Female,Married,High School,Unemployed,32074,634,Middle Income,Fair,6,0.63,0.03,2,24,60,Low Activity,0,43441,Moderate Value,21,827.615
CUST_00169,22,20 - 29,Female,Single,Master,Employed,68694,504,Upper Middle Income,Poor,5,0.52,0.2,0,27,144,High Activity,0,38427,Low Value,17,701.11
CUST_00170,62,60 -69,Female,Single,Bachelor,Unemployed,49282,678,Middle Income,Good,3,0.39,0.73,0,10,124,High Activity,0,37505,Low Value,18,384.094
CUST_00171,65,60 -69,Female,Married,Bachelor,Self-employed,69181,663,Upper Middle Income,Fair,8,0.88,0.65,1,0,24,Very Low Activity,0,9427,Very Low Value,19,377.995
CUST_00172,26,20 - 29,Male,Divorced,High School,Employed,94502,616,High Income,Fair,5,0.8,0.99,1,5,104,Moderate Activity,0,83516,High Value,19,274.518
CUST_00173,48,40 - 49,Female,Single,Bachelor,Self-employed,59522,624,Middle Income,Fair,8,1,0.39,2,4,22,Very Low Activity,0,51344,Moderate Value,21,705.499
CUST_00174,48,40 - 49,Female,Married,High School,Employed,61256,705,Upper Middle Income,Good,6,0.41,0.13,1,19,174,Very High Activity,1,19018,Low Value,20,715.904
CUST_00175,64,60 -69,Male,Married,Bachelor,Self-employed,61793,674,Upper Middle Income,Good,9,0.04,0.66,5,27,141,High Activity,0,28524,Low Value,14,494.54
CUST_00176,64,60 -69,Female,Married,Bachelor,Employed,58465,723,Middle Income,Good,2,0.65,0.08,2,2,20,Very Low Activity,1,61983,Moderate Value,25,488.684
CUST_00177,40,40 - 49,Female,Married,Bachelor,Employed,42520,606,Middle Income,Fair,7,0.78,0.12,2,11,108,Moderate Activity,1,36544,Low Value,14,269.178
CUST_00178,50,50 - 59,Male,Single,PhD,Employed,64642,586,Upper Middle Income,Fair,4,0.94,0.57,2,7,23,Very Low Activity,1,27530,Low Value,13,579.133
CUST_00179,31,30 - 39,Male,Married,High School,Employed,51522,668,Middle Income,Fair,7,0.01,0.47,2,2,145,High Activity,0,22989,Low Value,24,776.551
CUST_00180,48,40 - 49,Male,Divorced,High School,Employed,53284,689,Middle Income,Good,9,0.88,0.26,1,5,42,Low Activity,1,33060,Low Value,23,377.327
CUST_00181,45,40 - 49,Male,Single,High School,Employed,48975,665,Middle Income,Fair,1,0.52,0.48,2,13,18,Very Low Activity,0,22599,Low Value,15,610.494
CUST_00182,59,50 - 59,Male,Married,High School,Unemployed,66825,628,Upper Middle Income,Fair,5,0.37,0.87,0,13,164,Very High Activity,0,52811,Moderate Value,18,587.2
CUST_00183,53,50 - 59,Female,Single,High School,Employed,48265,797,Middle Income,Very Good,6,0.22,0.72,2,22,185,Very High Activity,0,8486,Very Low Value,26,482.422
CUST_00184,21,20 - 29,Female,Single,Master,Self-employed,65723,752,Upper Middle Income,Very Good,4,0.81,0.45,2,12,45,Low Activity,1,24902,Low Value,16,876.872
CUST_00185,47,40 - 49,Male,Married,Bachelor,Employed,67410,612,Upper Middle Income,Fair,6,0.36,0.31,0,7,30,Very Low Activity,0,82929,High Value,22,464.799
CUST_00186,33,30 - 39,Female,Single,PhD,Employed,60942,619,Upper Middle Income,Fair,1,0.6,0.58,1,10,156,High Activity,0,13223,Low Value,23,576.809
CUST_00187,61,60 -69,Male,Married,High School,Self-employed,38874,611,Middle Income,Fair,8,0.51,0,1,26,155,High Activity,0,32526,Low Value,16,553.22
CUST_00188,23,20 - 29,Male,Married,Bachelor,Employed,50932,719,Middle Income,Good,6,0.26,0.73,2,16,23,Very Low Activity,0,6442,Very Low Value,23,515.55
CUST_00189,59,50 - 59,Female,Divorced,PhD,Employed,58711,695,Middle Income,Good,4,0.79,0.8,0,6,199,Very High Activity,0,20593,Low Value,13,515.335
CUST_00190,26,20 - 29,Female,Single,High School,Self-employed,40238,687,Middle Income,Good,5,0.3,0.12,1,13,99,Moderate Activity,0,28465,Low Value,19,386.954
CUST_00191,28,20 - 29,Female,Single,Bachelor,Employed,64697,642,Upper Middle Income,Fair,8,0.79,0.4,2,7,12,Very Low Activity,0,106344,Very High Value,14,657.286
CUST_00192,47,40 - 49,Female,Single,Master,Employed,81532,693,Upper Middle Income,Good,2,0.41,0.15,0,21,172,Very High Activity,0,33282,Low Value,18,417.861
CUST_00193,29,20 - 29,Female,Married,Bachelor,Unemployed,67576,668,Upper Middle Income,Fair,4,0.03,0.95,2,11,111,Moderate Activity,0,85711,High Value,17,666.917
CUST_00194,57,50 - 59,Female,Married,Bachelor,Unemployed,41468,641,Middle Income,Fair,7,0.77,0.83,1,7,105,Moderate Activity,0,56726,Moderate Value,26,389.794
CUST_00195,53,50 - 59,Male,Single,Bachelor,Self-employed,96413,669,High Income,Fair,2,0.9,0.02,2,2,77,Low Activity,1,84048,High Value,19,377.912
CUST_00196,62,60 -69,Female,Married,Master,Self-employed,52158,729,Middle Income,Good,6,0.12,0.97,0,2,120,High Activity,0,64404,Moderate Value,17,563.916
CUST_00197,64,60 -69,Female,Married,Bachelor,Employed,63782,689,Upper Middle Income,Good,9,0.59,0.14,1,8,77,Low Activity,0,112190,Very High Value,22,459.278
CUST_00198,44,40 - 49,Female,Married,High School,Employed,49799,601,Middle Income,Fair,2,0.07,0.08,0,24,22,Very Low Activity,0,65897,Moderate Value,20,602.492
CUST_00199,35,30 - 39,Male,Single,PhD,Unemployed,63155,607,Upper Middle Income,Fair,4,0.83,0.03,0,13,146,High Activity,1,29509,Low Value,22,412.578
CUST_00200,52,50 - 59,Female,Single,Bachelor,Employed,80704,687,Upper Middle Income,Good,5,0.99,0.79,3,27,32,Very Low Activity,1,63579,Moderate Value,21,476.15
CUST_00201,52,50 - 59,Female,Married,Bachelor,Employed,43934,616,Middle Income,Fair,8,0.49,0.93,1,16,18,Very Low Activity,1,17568,Low Value,14,547.844
CUST_00202,44,40 - 49,Male,Married,Master,Employed,52959,668,Middle Income,Fair,5,0.31,0.1,0,11,58,Low Activity,0,22589,Low Value,16,448.62
CUST_00203,61,60 -69,Female,Single,Bachelor,Self-employed,62486,619,Upper Middle Income,Fair,5,0.85,0.98,0,21,187,Very High Activity,0,79407,High Value,23,648.706
CUST_00204,69,60 -69,Male,Single,High School,Employed,34104,690,Middle Income,Good,9,0.52,0.32,0,11,123,High Activity,0,19859,Low Value,19,532.362
CUST_00205,69,60 -69,Male,Divorced,Bachelor,Employed,72351,597,Upper Middle Income,Fair,6,0.45,0.68,0,17,164,Very High Activity,0,21826,Low Value,20,267.93
CUST_00206,32,30 - 39,Female,Single,Master,Employed,49135,665,Middle Income,Fair,5,0.23,0.99,0,9,191,Very High Activity,0,44609,Moderate Value,16,422.565
CUST_00207,59,50 - 59,Male,Married,Bachelor,Self-employed,60737,627,Upper Middle Income,Fair,3,0.62,0.01,0,2,82,Moderate Activity,1,26357,Low Value,17,495.606
CUST_00208,22,20 - 29,Male,Married,PhD,Self-employed,43453,647,Middle Income,Fair,1,0.61,0.55,1,27,38,Very Low Activity,1,21293,Low Value,25,402.064
CUST_00209,23,20 - 29,Female,Married,High School,Employed,42888,656,Middle Income,Fair,6,0.26,0.66,0,11,107,Moderate Activity,1,57617,Moderate Value,20,483.79
CUST_00210,69,60 -69,Female,Married,High School,Employed,59808,706,Middle Income,Good,9,0.21,0.37,4,1,54,Low Activity,0,30842,Low Value,21,451.913
CUST_00211,57,50 - 59,Male,Married,Bachelor,Self-employed,83364,645,Upper Middle Income,Fair,4,0.44,0.11,2,13,95,Moderate Activity,1,36104,Low Value,20,450.098
CUST_00212,69,60 -69,Female,Single,Bachelor,Unemployed,45662,699,Middle Income,Good,8,0.45,0.62,3,8,176,Very High Activity,0,14635,Low Value,20,596.263
CUST_00213,37,30 - 39,Female,Married,High School,Employed,73716,605,Upper Middle Income,Fair,2,0.13,0.05,2,0,19,Very Low Activity,0,77664,High Value,21,510.245
CUST_00214,69,60 -69,Female,Single,Master,Self-employed,79654,567,Upper Middle Income,Poor,2,0.28,0.92,0,8,56,Low Activity,1,74317,High Value,21,535.479
CUST_00215,22,20 - 29,Female,Married,High School,Unemployed,74654,673,Upper Middle Income,Good,4,0.16,0.46,0,15,186,Very High Activity,0,59643,Moderate Value,22,484.87
CUST_00216,22,20 - 29,Female,Married,High School,Employed,57430,634,Middle Income,Fair,2,0.9,0.91,1,11,154,High Activity,0,49811,Moderate Value,21,454.22
CUST_00217,48,40 - 49,Male,Married,PhD,Employed,63549,597,Upper Middle Income,Fair,6,0.07,0.84,0,9,47,Low Activity,0,61021,Moderate Value,16,621.082
CUST_00218,43,40 - 49,Male,Single,Bachelor,Unemployed,82938,598,Upper Middle Income,Fair,8,0.88,0,1,13,168,Very High Activity,1,60803,Moderate Value,19,402.841
CUST_00219,57,50 - 59,Female,Single,PhD,Employed,74245,605,Upper Middle Income,Fair,3,0.53,0.46,0,22,52,Low Activity,0,57293,Moderate Value,16,433.766
CUST_00220,52,50 - 59,Female,Married,High School,Employed,60315,665,Upper Middle Income,Fair,3,0.67,0.89,1,22,123,High Activity,0,20424,Low Value,18,369.132
CUST_00221,53,50 - 59,Male,Single,High School,Self-employed,42410,632,Middle Income,Fair,4,0.92,0.37,0,6,124,High Activity,1,13405,Low Value,19,610.943
CUST_00222,21,20 - 29,Female,Divorced,Master,Employed,87543,578,Upper Middle Income,Poor,5,0.37,0.32,0,12,68,Low Activity,0,90135,High Value,11,361.969
CUST_00223,39,30 - 39,Female,Divorced,Master,Employed,61763,621,Upper Middle Income,Fair,3,0.7,0.69,1,25,95,Moderate Activity,1,94297,High Value,18,405.869
CUST_00224,22,20 - 29,Male,Single,Bachelor,Self-employed,51803,612,Middle Income,Fair,6,0.67,0.71,1,18,44,Low Activity,0,41804,Moderate Value,20,517.017
CUST_00225,64,60 -69,Male,Single,High School,Employed,67911,596,Upper Middle Income,Fair,5,0.99,0.64,0,16,150,High Activity,1,27128,Low Value,23,359.383
CUST_00226,46,40 - 49,Male,Married,Bachelor,Employed,28406,698,Low Income,Good,8,0.05,0.36,3,24,177,Very High Activity,0,17358,Low Value,20,578
CUST_00227,52,50 - 59,Female,Divorced,High School,Employed,70410,645,Upper Middle Income,Fair,4,0.46,0.06,0,29,90,Moderate Activity,0,18667,Low Value,16,407.606
CUST_00228,26,20 - 29,Male,Married,Master,Employed,69132,763,Upper Middle Income,Very Good,6,0.99,0.92,1,11,143,High Activity,0,70582,High Value,35,611.646
CUST_00229,52,50 - 59,Male,Single,High School,Self-employed,65262,688,Upper Middle Income,Good,9,0.33,0.32,1,2,54,Low Activity,0,31468,Low Value,24,475.83
CUST_00230,24,20 - 29,Female,Married,Master,Unemployed,74091,690,Upper Middle Income,Good,6,0.97,0.8,1,29,43,Low Activity,1,43696,Moderate Value,26,469.737
CUST_00231,31,30 - 39,Female,Single,Bachelor,Employed,64220,657,Upper Middle Income,Fair,5,0.82,0.35,0,1,22,Very Low Activity,1,34451,Low Value,23,469.83
CUST_00232,37,30 - 39,Male,Single,Bachelor,Employed,68980,720,Upper Middle Income,Good,8,0.34,0.49,1,29,152,High Activity,1,90176,High Value,21,547.583
CUST_00233,58,50 - 59,Male,Single,Master,Unemployed,70223,712,Upper Middle Income,Good,4,0.03,0.37,2,11,74,Low Activity,0,78982,High Value,24,420.331
CUST_00234,44,40 - 49,Female,Married,High School,Employed,75648,661,Upper Middle Income,Fair,6,0.28,0.08,1,28,148,High Activity,0,28443,Low Value,29,554.983
CUST_00235,25,20 - 29,Female,Single,Master,Employed,55082,512,Middle Income,Poor,7,0.12,0.33,0,24,186,Very High Activity,1,36665,Low Value,21,382.712
CUST_00236,54,50 - 59,Female,Married,High School,Self-employed,66598,548,Upper Middle Income,Poor,6,0.43,0.96,0,20,53,Low Activity,1,54740,Moderate Value,26,488.368
CUST_00237,26,20 - 29,Female,Married,Bachelor,Employed,53090,613,Middle Income,Fair,8,0.94,0.11,3,21,101,Moderate Activity,0,15972,Low Value,25,491.537
CUST_00238,42,40 - 49,Male,Married,Bachelor,Employed,64690,661,Upper Middle Income,Fair,2,0.51,0.56,2,8,13,Very Low Activity,1,18825,Low Value,20,461.435
CUST_00239,31,30 - 39,Male,Married,Master,Unemployed,59722,578,Middle Income,Poor,5,0.45,0.97,0,16,42,Low Activity,0,35094,Low Value,18,435.803
CUST_00240,68,60 -69,Male,Single,High School,Unemployed,46482,671,Middle Income,Good,3,0.22,0.02,0,23,106,Moderate Activity,0,24052,Low Value,24,552.363
CUST_00241,36,30 - 39,Male,Married,Bachelor,Employed,68457,655,Upper Middle Income,Fair,4,0.62,0.07,0,2,56,Low Activity,0,35623,Low Value,15,505.383
CUST_00242,53,50 - 59,Female,Single,Bachelor,Self-employed,33334,643,Middle Income,Fair,8,0.46,0.91,2,2,24,Very Low Activity,0,15997,Low Value,23,484.497
CUST_00243,29,20 - 29,Male,Married,Bachelor,Employed,43557,652,Middle Income,Fair,2,0.77,0.74,1,19,46,Low Activity,0,16827,Low Value,18,686.096
CUST_00244,26,20 - 29,Male,Single,High School,Employed,70687,529,Upper Middle Income,Poor,9,0.52,0.55,5,18,97,Moderate Activity,1,51373,Moderate Value,19,528.295
CUST_00245,36,30 - 39,Female,Single,Bachelor,Unemployed,50012,729,Middle Income,Good,7,0.89,0.54,0,16,120,High Activity,1,67051,Moderate Value,26,500.721
CUST_00246,49,40 - 49,Male,Single,High School,Employed,67959,631,Upper Middle Income,Fair,1,0.78,0.97,2,6,62,Low Activity,1,55412,Moderate Value,14,372.455
CUST_00247,23,20 - 29,Male,Single,Bachelor,Employed,94442,658,High Income,Fair,3,0.15,0.02,0,1,106,Moderate Activity,0,110153,Very High Value,30,543.114
CUST_00248,40,40 - 49,Male,Married,Master,Employed,28685,655,Low Income,Fair,8,0.14,0.27,0,16,56,Low Activity,0,22373,Low Value,18,407.366
CUST_00249,56,50 - 59,Female,Married,Master,Employed,64360,619,Upper Middle Income,Fair,2,0.02,0.32,1,9,26,Very Low Activity,0,72693,High Value,17,492.534
CUST_00250,39,30 - 39,Female,Single,Bachelor,Employed,87716,654,Upper Middle Income,Fair,7,0.37,0.12,1,21,75,Low Activity,0,102583,Very High Value,23,711.58
CUST_00251,46,40 - 49,Male,Married,Bachelor,Self-employed,63745,599,Upper Middle Income,Fair,1,0.05,0.36,0,21,166,Very High Activity,0,32051,Low Value,18,573.834
CUST_00252,23,20 - 29,Female,Married,High School,Employed,60100,645,Upper Middle Income,Fair,3,0.45,0.37,4,21,78,Low Activity,0,58524,Moderate Value,15,419.083
CUST_00253,39,30 - 39,Female,Married,Bachelor,Employed,53984,653,Middle Income,Fair,2,0.24,0.96,1,26,199,Very High Activity,0,11006,Low Value,22,660.67
CUST_00254,40,40 - 49,Female,Married,PhD,Employed,48094,635,Middle Income,Fair,2,0.5,0.44,1,12,179,Very High Activity,1,54298,Moderate Value,14,711.784
CUST_00255,52,50 - 59,Female,Single,Bachelor,Employed,28980,652,Low Income,Fair,2,0.16,0.93,1,12,105,Moderate Activity,0,16583,Low Value,13,256.713
CUST_00256,27,20 - 29,Female,Single,Bachelor,Employed,52860,681,Middle Income,Good,4,0.55,0.81,1,10,189,Very High Activity,0,28941,Low Value,14,565.654
CUST_00257,61,60 -69,Female,Married,Master,Employed,60887,707,Upper Middle Income,Good,6,0.97,0.74,0,29,169,Very High Activity,1,16053,Low Value,27,490.824
CUST_00258,53,50 - 59,Male,Divorced,Bachelor,Employed,62275,750,Upper Middle Income,Very Good,1,0.64,0.33,0,12,125,High Activity,0,38551,Low Value,28,524.026
CUST_00259,60,60 -69,Male,Married,Bachelor,Employed,73941,682,Upper Middle Income,Good,7,0.56,0.43,0,29,68,Low Activity,0,23230,Low Value,29,282.296
CUST_00260,59,50 - 59,Male,Married,High School,Self-employed,73121,635,Upper Middle Income,Fair,7,0.79,0.04,0,17,111,Moderate Activity,1,111508,Very High Value,27,813.403
CUST_00261,38,30 - 39,Female,Married,Bachelor,Employed,63304,593,Upper Middle Income,Fair,1,0.01,0.38,2,4,47,Low Activity,0,31807,Low Value,22,560.277
CUST_00262,60,60 -69,Female,Married,High School,Employed,64922,624,Upper Middle Income,Fair,9,0.28,0.87,1,25,155,High Activity,0,47095,Moderate Value,13,648.011
CUST_00263,21,20 - 29,Female,Married,Bachelor,Employed,59124,582,Middle Income,Fair,8,0.99,0.78,0,2,84,Moderate Activity,0,34832,Low Value,14,403.762
CUST_00264,31,30 - 39,Male,Married,Bachelor,Employed,48670,635,Middle Income,Fair,2,0.78,0.81,0,26,165,Very High Activity,1,9066,Very Low Value,20,375.811
CUST_00265,48,40 - 49,Female,Married,Master,Employed,74059,664,Upper Middle Income,Fair,7,0.09,0.22,1,28,35,Very Low Activity,0,34109,Low Value,19,465.487
CUST_00266,45,40 - 49,Female,Married,High School,Employed,57583,668,Middle Income,Fair,2,0.33,0.21,0,6,174,Very High Activity,0,76737,High Value,17,383.524
CUST_00267,43,40 - 49,Female,Married,Bachelor,Employed,63973,659,Upper Middle Income,Fair,4,0.44,0.66,2,6,189,Very High Activity,0,102521,Very High Value,29,447.681
CUST_00268,51,50 - 59,Female,Married,Bachelor,Employed,98770,660,High Income,Fair,5,0.93,0.65,1,8,50,Low Activity,1,73129,High Value,25,576.124
CUST_00269,50,50 - 59,Female,Single,High School,Employed,73679,665,Upper Middle Income,Fair,3,0.59,0.2,0,19,53,Low Activity,0,61598,Moderate Value,20,521.92
CUST_00270,62,60 -69,Female,Married,Bachelor,Employed,56928,711,Middle Income,Good,7,0.08,0.72,1,20,133,High Activity,0,23478,Low Value,25,437.226
CUST_00271,55,50 - 59,Female,Married,High School,Employed,37148,603,Middle Income,Fair,7,0.51,0.38,1,10,159,High Activity,0,57587,Moderate Value,22,666.104
CUST_00272,27,20 - 29,Female,Divorced,High School,Self-employed,76654,615,Upper Middle Income,Fair,6,0.29,0.89,0,10,101,Moderate Activity,0,10867,Low Value,16,787.896
CUST_00273,36,30 - 39,Male,Married,High School,Unemployed,16155,727,Low Income,Good,7,0.34,0.36,1,26,128,High Activity,0,17624,Low Value,17,521.547
CUST_00274,46,40 - 49,Male,Single,Bachelor,Self-employed,53674,616,Middle Income,Fair,3,0.11,0.23,0,27,117,Moderate Activity,0,14129,Low Value,13,498.793
CUST_00275,68,60 -69,Female,Single,PhD,Employed,31791,717,Middle Income,Good,7,0.46,0.2,0,19,172,Very High Activity,0,22228,Low Value,9,345.871
CUST_00276,69,60 -69,Male,Married,High School,Employed,52686,714,Middle Income,Good,7,0.67,0.9,1,16,55,Low Activity,0,20337,Low Value,24,397.412
CUST_00277,22,20 - 29,Female,Single,Master,Employed,52495,621,Middle Income,Fair,9,0.76,0.86,1,3,119,Moderate Activity,1,54632,Moderate Value,21,617.231
CUST_00278,21,20 - 29,Male,Divorced,Bachelor,Employed,62228,662,Upper Middle Income,Fair,2,0.7,0.43,0,2,107,Moderate Activity,1,104153,Very High Value,22,563.234
CUST_00279,68,60 -69,Female,Single,Bachelor,Employed,56888,679,Middle Income,Good,3,0.66,0.24,0,12,54,Low Activity,1,97616,High Value,18,745.346
CUST_00280,32,30 - 39,Male,Married,Bachelor,Employed,74203,745,Upper Middle Income,Very Good,4,0.87,0.28,2,19,119,Moderate Activity,1,115556,Very High Value,24,379.4
CUST_00281,25,20 - 29,Male,Married,PhD,Employed,69604,647,Upper Middle Income,Fair,8,0.33,0.38,2,2,126,High Activity,0,41878,Moderate Value,20,600.373
CUST_00282,57,50 - 59,Female,Married,Master,Employed,72591,645,Upper Middle Income,Fair,1,0.21,0.04,0,20,160,Very High Activity,1,41851,Moderate Value,24,562.387
CUST_00283,52,50 - 59,Male,Single,PhD,Employed,38832,688,Middle Income,Good,2,0.09,0.07,0,14,68,Low Activity,0,11776,Low Value,19,662.871
CUST_00284,29,20 - 29,Male,Married,Master,Employed,58022,613,Middle Income,Fair,2,0.17,0.93,3,11,44,Low Activity,1,61404,Moderate Value,18,513.123
CUST_00285,61,60 -69,Male,Single,High School,Employed,69401,650,Upper Middle Income,Fair,2,0.15,0.77,1,19,70,Low Activity,1,20320,Low Value,28,556.049
CUST_00286,55,50 - 59,Female,Single,PhD,Employed,61305,541,Upper Middle Income,Poor,2,0.91,0.81,0,25,96,Moderate Activity,0,27086,Low Value,22,438.36
CUST_00287,39,30 - 39,Male,Single,PhD,Employed,51203,766,Middle Income,Very Good,7,0.18,0.48,0,29,111,Moderate Activity,0,23401,Low Value,12,701.515
CUST_00288,68,60 -69,Female,Married,High School,Employed,48671,730,Middle Income,Good,6,0.09,0.36,0,27,113,Moderate Activity,0,63151,Moderate Value,16,658.444
CUST_00289,36,30 - 39,Female,Single,PhD,Employed,87758,649,Upper Middle Income,Fair,7,0.4,0.09,2,11,146,High Activity,0,94859,High Value,20,684.489
CUST_00290,23,20 - 29,Female,Divorced,Bachelor,Employed,67062,603,Upper Middle Income,Fair,6,0.17,0.56,1,24,152,High Activity,0,68313,Moderate Value,23,427.825
